pool_id,question,pool_type,category,show_tag,options_list,response,points_earned,is_winner,responded_at,username,dna_archetype,favorite_genres,tv_shows_watched,movies_watched,books_read,trivia_points,reviews_written,current_streak,longest_streak,last_login
8f7ce21d-0b05-4649-9565-7e36f2327176,What is the real name of the character known as 'The Boy Who Lived'?,trivia,Books,Harry Potter,"[""Harry Potter"", ""Tom Riddle"", ""Neville Longbottom"", ""Albus Dumbledore""]",Harry Potter,10,,2026-04-27 21:31:11.159387+00,,Time-Traveling Escapist,"{Fantasy,Historical,Action,Comedy,Drama,Rom-com/chick-lit,""Science Fiction"",Documentaries}",3,0,0,0,3,1,1,2026-05-05
8f7ce21d-0b05-4649-9565-7e36f2327176,What is the real name of the character known as 'The Boy Who Lived'?,trivia,Books,Harry Potter,"[""Harry Potter"", ""Tom Riddle"", ""Neville Longbottom"", ""Albus Dumbledore""]",Harry Potter,10,,2026-04-27 21:40:06.87763+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
11f28d52-174e-44eb-a1be-907f8b566ffc,What year did 'Dune' first release?,trivia,Books,Dune,"[""1965"", ""1970"", ""1960"", ""1955""]",1970,0,,2026-04-14 22:12:51.594449+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
11f28d52-174e-44eb-a1be-907f8b566ffc,What year did 'Dune' first release?,trivia,Books,Dune,"[""1965"", ""1970"", ""1960"", ""1955""]",1970,0,,2026-04-27 21:01:55.886724+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
11f28d52-174e-44eb-a1be-907f8b566ffc,What year did 'Dune' first release?,trivia,Books,Dune,"[""1965"", ""1970"", ""1960"", ""1955""]",1970,0,,2026-04-27 21:29:06.045277+00,,Time-Traveling Escapist,"{Fantasy,Historical,Action,Comedy,Drama,Rom-com/chick-lit,""Science Fiction"",Documentaries}",3,0,0,0,3,1,1,2026-05-05
11f28d52-174e-44eb-a1be-907f8b566ffc,What year did 'Dune' first release?,trivia,Books,Dune,"[""1965"", ""1970"", ""1960"", ""1955""]",1965,10,,2026-04-27 21:39:11.758752+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
bc9b7779-511c-4ee8-a7ef-582acc7d4a61,What year was 'Moby-Dick' first published?,trivia,Books,Moby-Dick,"[""1851"", ""1848"", ""1862"", ""1855""]",1848,0,,2026-04-19 14:26:00.496634+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
bc9b7779-511c-4ee8-a7ef-582acc7d4a61,What year was 'Moby-Dick' first published?,trivia,Books,Moby-Dick,"[""1851"", ""1848"", ""1862"", ""1855""]",1862,0,,2026-04-27 21:01:22.273576+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
bc9b7779-511c-4ee8-a7ef-582acc7d4a61,What year was 'Moby-Dick' first published?,trivia,Books,Moby-Dick,"[""1851"", ""1848"", ""1862"", ""1855""]",1862,0,,2026-04-27 21:38:38.506212+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
bc9b7779-511c-4ee8-a7ef-582acc7d4a61,What year was 'Moby-Dick' first published?,trivia,Books,Moby-Dick,"[""1851"", ""1848"", ""1862"", ""1855""]",1851,10,,2026-04-28 21:21:56.816783+00,,Chronicle-Driven Connector,"{Action,Comedy,Crime,Drama,Historical,Romance,Rom-com/chick-lit}",51,58,726,740,6,1,7,2026-05-11
01d3ea6c-354f-4fed-90ff-f16845c940b6,Which book contains the quote: 'Not all those who wander are lost'?,trivia,Books,The Lord of the Rings,"[""The Hobbit"", ""The Fellowship of the Ring"", ""The Two Towers"", ""The Return of the King""]",The Fellowship of the Ring,10,,2026-04-14 22:13:01.189941+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
01d3ea6c-354f-4fed-90ff-f16845c940b6,Which book contains the quote: 'Not all those who wander are lost'?,trivia,Books,The Lord of the Rings,"[""The Hobbit"", ""The Fellowship of the Ring"", ""The Two Towers"", ""The Return of the King""]",The Hobbit,0,,2026-04-27 21:02:14.739229+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
01d3ea6c-354f-4fed-90ff-f16845c940b6,Which book contains the quote: 'Not all those who wander are lost'?,trivia,Books,The Lord of the Rings,"[""The Hobbit"", ""The Fellowship of the Ring"", ""The Two Towers"", ""The Return of the King""]",The Hobbit,0,,2026-04-27 21:40:25.281764+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
1c9a961e-d711-4346-becd-f0eb5cb6135a,Who created 'The Wheel of Time' series?,trivia,Books,The Wheel of Time,"[""J.R.R. Tolkien"", ""Robert Jordan"", ""Isaac Asimov"", ""George R.R. Martin""]",Robert Jordan,10,,2026-04-14 22:12:43.914033+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
1c9a961e-d711-4346-becd-f0eb5cb6135a,Who created 'The Wheel of Time' series?,trivia,Books,The Wheel of Time,"[""J.R.R. Tolkien"", ""Robert Jordan"", ""Isaac Asimov"", ""George R.R. Martin""]",Robert Jordan,10,,2026-04-27 21:01:11.051595+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
1c9a961e-d711-4346-becd-f0eb5cb6135a,Who created 'The Wheel of Time' series?,trivia,Books,The Wheel of Time,"[""J.R.R. Tolkien"", ""Robert Jordan"", ""Isaac Asimov"", ""George R.R. Martin""]",Robert Jordan,10,,2026-04-27 21:29:35.526757+00,,Time-Traveling Escapist,"{Fantasy,Historical,Action,Comedy,Drama,Rom-com/chick-lit,""Science Fiction"",Documentaries}",3,0,0,0,3,1,1,2026-05-05
1c9a961e-d711-4346-becd-f0eb5cb6135a,Who created 'The Wheel of Time' series?,trivia,Books,The Wheel of Time,"[""J.R.R. Tolkien"", ""Robert Jordan"", ""Isaac Asimov"", ""George R.R. Martin""]",Robert Jordan,10,,2026-04-27 21:38:23.193+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
7d9cba72-c4b7-4f22-9224-8e8371bcc15b,Who directed the movie adaptation of 'The Hobbit'?,trivia,Books,The Hobbit,"[""Peter Jackson"", ""Guillermo del Toro"", ""Steven Spielberg"", ""J.J. Abrams""]",Peter Jackson,10,,2026-04-19 14:24:03.119441+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
7d9cba72-c4b7-4f22-9224-8e8371bcc15b,Who directed the movie adaptation of 'The Hobbit'?,trivia,Books,The Hobbit,"[""Peter Jackson"", ""Guillermo del Toro"", ""Steven Spielberg"", ""J.J. Abrams""]",Peter Jackson,10,,2026-04-27 21:01:43.126607+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
7d9cba72-c4b7-4f22-9224-8e8371bcc15b,Who directed the movie adaptation of 'The Hobbit'?,trivia,Books,The Hobbit,"[""Peter Jackson"", ""Guillermo del Toro"", ""Steven Spielberg"", ""J.J. Abrams""]",Peter Jackson,10,,2026-04-27 21:29:27.510357+00,,Time-Traveling Escapist,"{Fantasy,Historical,Action,Comedy,Drama,Rom-com/chick-lit,""Science Fiction"",Documentaries}",3,0,0,0,3,1,1,2026-05-05
7d9cba72-c4b7-4f22-9224-8e8371bcc15b,Who directed the movie adaptation of 'The Hobbit'?,trivia,Books,The Hobbit,"[""Peter Jackson"", ""Guillermo del Toro"", ""Steven Spielberg"", ""J.J. Abrams""]",Peter Jackson,10,,2026-04-27 21:39:00.596947+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
3782f057-6c6a-45aa-b81d-2e088906ce24,Who is the author of the 'Miss Marple' series?,trivia,Books,Miss Marple,"[""Agatha Christie"", ""Arthur Conan Doyle"", ""Edgar Allan Poe"", ""Dashiell Hammett""]",Arthur Conan Doyle,0,,2026-04-19 14:24:37.276466+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
3782f057-6c6a-45aa-b81d-2e088906ce24,Who is the author of the 'Miss Marple' series?,trivia,Books,Miss Marple,"[""Agatha Christie"", ""Arthur Conan Doyle"", ""Edgar Allan Poe"", ""Dashiell Hammett""]",Agatha Christie,10,,2026-04-27 21:01:38.024302+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
3782f057-6c6a-45aa-b81d-2e088906ce24,Who is the author of the 'Miss Marple' series?,trivia,Books,Miss Marple,"[""Agatha Christie"", ""Arthur Conan Doyle"", ""Edgar Allan Poe"", ""Dashiell Hammett""]",Agatha Christie,10,,2026-04-27 21:29:20.053499+00,,Time-Traveling Escapist,"{Fantasy,Historical,Action,Comedy,Drama,Rom-com/chick-lit,""Science Fiction"",Documentaries}",3,0,0,0,3,1,1,2026-05-05
3782f057-6c6a-45aa-b81d-2e088906ce24,Who is the author of the 'Miss Marple' series?,trivia,Books,Miss Marple,"[""Agatha Christie"", ""Arthur Conan Doyle"", ""Edgar Allan Poe"", ""Dashiell Hammett""]",Agatha Christie,10,,2026-04-27 21:38:55.092157+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
2bbb6756-cb1a-4492-aa20-0493d731ff3d,Who is the author of 'The Road'?,trivia,Books,The Road,"[""Cormac McCarthy"", ""Kurt Vonnegut"", ""Haruki Murakami"", ""Michael Chabon""]",Kurt Vonnegut,0,,2026-04-19 14:25:01.557673+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
2bbb6756-cb1a-4492-aa20-0493d731ff3d,Who is the author of 'The Road'?,trivia,Books,The Road,"[""Cormac McCarthy"", ""Kurt Vonnegut"", ""Haruki Murakami"", ""Michael Chabon""]",Cormac McCarthy,10,,2026-04-27 21:02:03.9009+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
2bbb6756-cb1a-4492-aa20-0493d731ff3d,Who is the author of 'The Road'?,trivia,Books,The Road,"[""Cormac McCarthy"", ""Kurt Vonnegut"", ""Haruki Murakami"", ""Michael Chabon""]",Cormac McCarthy,10,,2026-04-27 21:40:12.87311+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
4263bc1d-b615-4569-94ff-bf7fe86035af,Who played Atticus Finch in the 1962 film adaptation of 'To Kill a Mockingbird'?,trivia,Books,To Kill a Mockingbird,"[""Gregory Peck"", ""Cary Grant"", ""James Stewart"", ""Henry Fonda""]",Gregory Peck,10,,2026-04-19 14:25:54.183991+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
4263bc1d-b615-4569-94ff-bf7fe86035af,Who played Atticus Finch in the 1962 film adaptation of 'To Kill a Mockingbird'?,trivia,Books,To Kill a Mockingbird,"[""Gregory Peck"", ""Cary Grant"", ""James Stewart"", ""Henry Fonda""]",Gregory Peck,10,,2026-04-27 21:01:28.534416+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
4263bc1d-b615-4569-94ff-bf7fe86035af,Who played Atticus Finch in the 1962 film adaptation of 'To Kill a Mockingbird'?,trivia,Books,To Kill a Mockingbird,"[""Gregory Peck"", ""Cary Grant"", ""James Stewart"", ""Henry Fonda""]",Gregory Peck,10,,2026-04-27 21:29:49.966153+00,,Time-Traveling Escapist,"{Fantasy,Historical,Action,Comedy,Drama,Rom-com/chick-lit,""Science Fiction"",Documentaries}",3,0,0,0,3,1,1,2026-05-05
4263bc1d-b615-4569-94ff-bf7fe86035af,Who played Atticus Finch in the 1962 film adaptation of 'To Kill a Mockingbird'?,trivia,Books,To Kill a Mockingbird,"[""Gregory Peck"", ""Cary Grant"", ""James Stewart"", ""Henry Fonda""]",Cary Grant,0,,2026-04-27 21:38:45.1331+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
8425ade5-8a87-42d8-8332-3d8e29ebe7a3,Who wrote 'The Godfather' novel?,trivia,Books,The Godfather,"[""Mario Puzo"", ""John Grisham"", ""Stephen King"", ""F. Scott Fitzgerald""]",Mario Puzo,10,,2026-04-27 21:01:05.802583+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
8425ade5-8a87-42d8-8332-3d8e29ebe7a3,Who wrote 'The Godfather' novel?,trivia,Books,The Godfather,"[""Mario Puzo"", ""John Grisham"", ""Stephen King"", ""F. Scott Fitzgerald""]",Mario Puzo,10,,2026-04-27 21:30:33.592185+00,,Time-Traveling Escapist,"{Fantasy,Historical,Action,Comedy,Drama,Rom-com/chick-lit,""Science Fiction"",Documentaries}",3,0,0,0,3,1,1,2026-05-05
8425ade5-8a87-42d8-8332-3d8e29ebe7a3,Who wrote 'The Godfather' novel?,trivia,Books,The Godfather,"[""Mario Puzo"", ""John Grisham"", ""Stephen King"", ""F. Scott Fitzgerald""]",Mario Puzo,10,,2026-04-27 21:38:17.232089+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
8425ade5-8a87-42d8-8332-3d8e29ebe7a3,Who wrote 'The Godfather' novel?,trivia,Books,The Godfather,"[""Mario Puzo"", ""John Grisham"", ""Stephen King"", ""F. Scott Fitzgerald""]",John Grisham,0,,2026-04-28 13:24:31.592803+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
62297fe4-fc0c-4ad1-80fe-32bbb325bac4,Who wrote 'The Handmaid's Tale'?,trivia,Books,The Handmaid's Tale,"[""Margaret Atwood"", ""Alice Munro"", ""Sylvia Plath"", ""Salman Rushdie""]",Margaret Atwood,10,,2026-04-14 22:13:09.828685+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
62297fe4-fc0c-4ad1-80fe-32bbb325bac4,Who wrote 'The Handmaid's Tale'?,trivia,Books,The Handmaid's Tale,"[""Margaret Atwood"", ""Alice Munro"", ""Sylvia Plath"", ""Salman Rushdie""]",Margaret Atwood,10,,2026-04-27 21:01:48.055735+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
62297fe4-fc0c-4ad1-80fe-32bbb325bac4,Who wrote 'The Handmaid's Tale'?,trivia,Books,The Handmaid's Tale,"[""Margaret Atwood"", ""Alice Munro"", ""Sylvia Plath"", ""Salman Rushdie""]",Margaret Atwood,10,,2026-04-27 21:30:47.321805+00,,Time-Traveling Escapist,"{Fantasy,Historical,Action,Comedy,Drama,Rom-com/chick-lit,""Science Fiction"",Documentaries}",3,0,0,0,3,1,1,2026-05-05
62297fe4-fc0c-4ad1-80fe-32bbb325bac4,Who wrote 'The Handmaid's Tale'?,trivia,Books,The Handmaid's Tale,"[""Margaret Atwood"", ""Alice Munro"", ""Sylvia Plath"", ""Salman Rushdie""]",Margaret Atwood,10,,2026-04-27 21:39:05.06294+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
ffaec615-860d-4ef2-a56f-900727665b97,Who wrote the 'His Dark Materials' series?,trivia,Books,His Dark Materials,"[""Philip Pullman"", ""C.S. Lewis"", ""Ursula K. Le Guin"", ""J.K. Rowling""]",Philip Pullman,10,,2026-04-19 14:25:38.039661+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
ffaec615-860d-4ef2-a56f-900727665b97,Who wrote the 'His Dark Materials' series?,trivia,Books,His Dark Materials,"[""Philip Pullman"", ""C.S. Lewis"", ""Ursula K. Le Guin"", ""J.K. Rowling""]",Philip Pullman,10,,2026-04-27 21:01:15.523445+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
ffaec615-860d-4ef2-a56f-900727665b97,Who wrote the 'His Dark Materials' series?,trivia,Books,His Dark Materials,"[""Philip Pullman"", ""C.S. Lewis"", ""Ursula K. Le Guin"", ""J.K. Rowling""]",Philip Pullman,10,,2026-04-27 21:30:41.582653+00,,Time-Traveling Escapist,"{Fantasy,Historical,Action,Comedy,Drama,Rom-com/chick-lit,""Science Fiction"",Documentaries}",3,0,0,0,3,1,1,2026-05-05
ffaec615-860d-4ef2-a56f-900727665b97,Who wrote the 'His Dark Materials' series?,trivia,Books,His Dark Materials,"[""Philip Pullman"", ""C.S. Lewis"", ""Ursula K. Le Guin"", ""J.K. Rowling""]",Philip Pullman,10,,2026-04-27 21:38:28.14367+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
1bbec36e-eae9-439d-86bd-008b019299de,Who wrote the novel '1984'?,trivia,Books,1984,"[""Aldous Huxley"", ""Ray Bradbury"", ""George Orwell"", ""J.D. Salinger""]",George Orwell,10,,2026-04-19 14:23:56.04859+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
1bbec36e-eae9-439d-86bd-008b019299de,Who wrote the novel '1984'?,trivia,Books,1984,"[""Aldous Huxley"", ""Ray Bradbury"", ""George Orwell"", ""J.D. Salinger""]",George Orwell,10,,2026-04-27 21:02:24.408614+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
1bbec36e-eae9-439d-86bd-008b019299de,Who wrote the novel '1984'?,trivia,Books,1984,"[""Aldous Huxley"", ""Ray Bradbury"", ""George Orwell"", ""J.D. Salinger""]",George Orwell,10,,2026-04-27 21:31:19.637357+00,,Time-Traveling Escapist,"{Fantasy,Historical,Action,Comedy,Drama,Rom-com/chick-lit,""Science Fiction"",Documentaries}",3,0,0,0,3,1,1,2026-05-05
1bbec36e-eae9-439d-86bd-008b019299de,Who wrote the novel '1984'?,trivia,Books,1984,"[""Aldous Huxley"", ""Ray Bradbury"", ""George Orwell"", ""J.D. Salinger""]",George Orwell,10,,2026-04-27 21:40:42.358422+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
5efc6cbb-b4f3-4c53-b0c5-9a51048e2d09,Who wrote 'The Shining'?,trivia,Books,The Shining,"[""Stephen King"", ""Dean Koontz"", ""Anne Rice"", ""Ray Bradbury""]",Stephen King,10,,2026-04-19 14:24:41.820269+00,,Emotion-Hunting Whodunit Fan,"{Reality,Documentaries,Comedy,Mystery/Thriller,Drama}",29,13,11,1100,0,1,2,2026-05-11
5efc6cbb-b4f3-4c53-b0c5-9a51048e2d09,Who wrote 'The Shining'?,trivia,Books,The Shining,"[""Stephen King"", ""Dean Koontz"", ""Anne Rice"", ""Ray Bradbury""]",Stephen King,10,,2026-04-27 21:01:32.815389+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
5efc6cbb-b4f3-4c53-b0c5-9a51048e2d09,Who wrote 'The Shining'?,trivia,Books,The Shining,"[""Stephen King"", ""Dean Koontz"", ""Anne Rice"", ""Ray Bradbury""]",Stephen King,10,,2026-04-27 21:31:07.074269+00,,Time-Traveling Escapist,"{Fantasy,Historical,Action,Comedy,Drama,Rom-com/chick-lit,""Science Fiction"",Documentaries}",3,0,0,0,3,1,1,2026-05-05
5efc6cbb-b4f3-4c53-b0c5-9a51048e2d09,Who wrote 'The Shining'?,trivia,Books,The Shining,"[""Stephen King"", ""Dean Koontz"", ""Anne Rice"", ""Ray Bradbury""]",Stephen King,10,,2026-04-27 21:38:49.652066+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
842d705e-642f-408c-a278-a782d6ba138a,What year did 'Avatar' come out?,trivia,Movies,Avatar,"[""2011"", ""2010"", ""2008"", ""2009""]",2009,10,,2026-04-27 20:58:51.55814+00,,Mood-Hop Explorer,"{Animation,Fantasy,Historical,Lifestyle,Documentaries,Romance,""Science Fiction""}",2,3,2,0,2,,,
842d705e-642f-408c-a278-a782d6ba138a,What year did 'Avatar' come out?,trivia,Movies,Avatar,"[""2011"", ""2010"", ""2008"", ""2009""]",2010,0,,2026-04-27 20:59:05.274811+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
842d705e-642f-408c-a278-a782d6ba138a,What year did 'Avatar' come out?,trivia,Movies,Avatar,"[""2011"", ""2010"", ""2008"", ""2009""]",2009,10,,2026-04-27 21:39:57.879586+00,,,,0,0,0,180,0,1,1,2026-04-27
842d705e-642f-408c-a278-a782d6ba138a,What year did 'Avatar' come out?,trivia,Movies,Avatar,"[""2011"", ""2010"", ""2008"", ""2009""]",2010,0,,2026-04-27 21:44:24.067471+00,,Emotional Puzzle-Sleuth,"{Comedy,Fantasy,Historical,Mystery/Thriller,""Science Fiction"",Documentaries,Drama}",0,1,2,0,2,1,1,2026-04-27
842d705e-642f-408c-a278-a782d6ba138a,What year did 'Avatar' come out?,trivia,Movies,Avatar,"[""2011"", ""2010"", ""2008"", ""2009""]",2008,0,,2026-04-28 12:54:23.210082+00,,Mood-Swing Sleuth,"{Crime,Drama,Comedy}",0,0,0,120,0,,,
cba16bb1-1afa-467d-86ea-4691819bb9bb,What year did 'The Lion King' (animated) release?,trivia,Movies,The Lion King,"[""1995"", ""1992"", ""1993"", ""1994""]",1994,10,,2026-04-27 20:57:00.043087+00,,Mood-Hop Explorer,"{Animation,Fantasy,Historical,Lifestyle,Documentaries,Romance,""Science Fiction""}",2,3,2,0,2,,,
cba16bb1-1afa-467d-86ea-4691819bb9bb,What year did 'The Lion King' (animated) release?,trivia,Movies,The Lion King,"[""1995"", ""1992"", ""1993"", ""1994""]",1992,0,,2026-04-27 20:58:22.941673+00,,Mystery-Loving Escapist,"{Comedy,Crime,Drama,Fantasy,Mystery/Thriller,""Science Fiction"",Documentaries,""Self Help""}",64,10,636,0,27,1,6,2026-05-06
